"wallet","source","balance"
"4oGDU7p3jVPbX3rEZF28WaZFXdBtvR3MzaaC9TcCfQUo","direct","114327631"
"66sZJ3yyzQv7vdXTM93MC1suRUT8GDWqR5Ct7zLffPQF","direct","198860117"
"BTKDAFm6TuJ7rvKTk1hb31HZqGQDoEDFpYJ56TYpDqDW","direct","258479862"
"GE83tExf33JYJJH4zYzjdUj9x3RBUE9hFnoZnfyg5yoW","direct","109356865"
"ABkdMywsySwLidZ6ZeXj9XZCBje18rKwXdQai2sMcg3v","direct","103801429"
"2nXqFHJvwmGTBFPCTsCU2P5K3qAj2G9pwTvue6gRpmMG","direct","198830664"
"Ahuzg7nsQKNxkoKNuMbnUPHSqxmZYR8o9neCgRaT4CHS","direct","100409485"
"D5ZmbXMsHdd9d9fgzqasSJWhk9HUnndvbvzKwbj3kuXi","direct","101403638"
"8eJid9d9dPekBnFSX6mjRH6vGQVuzJg3sNFXfCfHnjk5","direct","1004094853"
"GwsbEBTgyyArZBVyMDUUv98xeS9r1RQvAoCVC7T1uaBu","direct","356370550"
"BAJrnPD561G8283TqfqSoxaXmYCtDCqrr73r2pkqU8tr","direct","100000000"
"6vWvtmWqSTBT5pUZaiza2QnRFsKQckdMWKRKd8e6wCos","direct","198830664"
"GuVsR3yQSC8ios3RCjno1pYekS4DJP2YpomFshMRh4ey","direct","198830664"
"2J1AyQZpHjAVkXYh2qpqcikFJw6k29cxU4fdx8WtXJbG","direct","1100000000"
"88H6P3MgYZzirMK3cs4zx8wBkk6ESxAhU2LBdm6yvJe4","direct","109156609"
"QDvuBLWiChd48Ms3eFhZTcKCXgcFnUvK842SmkcWfu2","direct","109373064"
"9dvnzjnqs9BPniaCoTBwib4Tn1LP5DM3D6zNR9GbuTGQ","direct","104386098"
"9K4tEfScCKehHrrQEY6hA8FVNSSjNjwsgTSYKpBZgxRh","direct","139202082"
"6UzP4pQ1xtPptwVVzg6ZchmFn3d9XpyhwxJkG9Fhwfbj","direct","109373064"
"Ewf15wuyJpt9mBcoLJDq3fzSKK8DTCoURPb7wiWJodwm","direct","5070932999"
"FSKAtE4r8Gg1ZsJBnG71KU8CVdzbcvfTThWBz9thbjtQ","direct","119316070"
"4F4nKWECx5zM9AC5jDRzaHvP7Z6e5DrY5hfdtGAcZuLm","direct","109373064"
"FMss341gJrh2ccktvhjGrZ4JeS5PVJfiSUQGTxK8uqem","direct","119316070"
"HL6qvHjoJjvr72ZYfXJ5m8C7pMUofXjxDUA1JHMoXMw","direct","101261711"
"8ECZCXnNZ695hiGeAoQFnXgqBG87iQ23vgUf6ceLSTDj","direct","1093568652"
"C2jo5b9n1sKj9Ls1Nwa3Z5mrBwKyYMsBP3sTFMsuRcCY","direct","125295099"
"V2YCkPoupkdatsmfdHgDBjng6EzwjfTCKfoKz6uq1xE","direct","100409485"
"33d3Aojb3vAg3rbUu4R3CqGA8AbnbdipzH7LZ2gAvLZc","direct","109884437"
"Y3PZeCo3pkbi4FvmFRyJHihusFg5DCAeeBfdCM1fdyw","direct","397661328"
"9WZvM7MZ22BvTA1jxA8m9x7vSuRWXL8aB1Aoof6MruMc","direct","1003078927"
"E6y8y8V7exoYE4NzRUNUbf2WN4LRv5MqY99mDDThDxi1","direct","129239931"
"GEttqD4tAHNdfUYNnqjNja2ney1ML51ZwnNP5ASpqmmf","direct","3116271102"
"GapKqefWtpzNaMPMB6BWXt5Ad9E99RX2muyVLoK8hJt8","direct","497150294"
"3h9TkGDNAPLGpjd5wuThbZEFHZGktBhUfoiGoF12c1vq","direct","162070995"
"FspCE8JboVXrq1MUjn5Jssb7YJpwUXU6BFJgZctdJEjK","direct","119316070"
"88iJWtubx97sqfDprD8gQaKGorNyWuR1NTNmWzKdvu4p","direct","119298398"
"DZhxxPFJYoEMGpxtJHNnNkjuSVqpPVbULhry6UNayJtz","direct","198830664"
"Csdjj2UudXH6hFFq8TdZpcGX3N7ku4ZSSHg4MN9JSMZ3","direct","118057693"
"FvpGWXAAoWxM55Cku1GUf6vqX26ZsdbJsxWH8wXBim4o","direct","100409485"
"2EFacD74mHw5fvBZxSjRZ7Fqp1QbymEuSUGtqt7FuBPq","direct","1004243594"
"9k2n6ij9UXSSgsK2ag8QvdQKSccBJwuZEEe9NKUS47ir","direct","102412960"
"48td5rbkEQcMUiwh8dGPSxmc8qpRcAvWFMGUg7zoWLE5","direct","109356865"
"37rUo5HUg3fh52gmuvrBwKjL3L3ic4ZUjuj3mRqzctFq","direct","298355600"
"F65FcLf8RtLFXooJpqvS45cn7JDUo6HfKDdND8Gjwd5P","direct","100419426"
"6Gwt9pQCBaWb4HewysPKZCZ3EkDgrZGnUm9Hd1KuCteb","direct","111086972"
"9NHekxUsSRoEqhfFGRZy8eoUFcUwYQrmKiA1WhfVkm4E","direct","994300588"
"FMLa3wteaL2vSFt4MgkVPT1Gm2ugTNBJPipp8a32Ume5","direct","107165458"
"DYE9UCr5njHus6ZGjcy98oXPkVWU4ebPvWjdyFCoP89n","direct","198830664"
"G3oLV8oCatbVgbTJB88wmUqTkr8x8fe9f3HMXascf65X","direct","1093730647"
"7xmxiYbFQ573h1JXciN1TciofxBVvrJMRkfEBaFcQYxc","direct","101048291"
"62nsfYgG3gVkcyxCbpyMycfnEYxvQMRcL3JB53SE1Nni","direct","109356865"
"AMyQFcpVumvkDRMD4SR8WANtJK21f1Jfu2hQTjo36Ci7","direct","109373063"
"8AnZ9Rx1p3kKYPaMv6eveV2UuqihNE3bDirpc7HMVh8A","direct","104417452"
"G9qxPA8CeJYbVBGnkwnEaUDJY2BtyEMBFYp11C3vGb32","direct","119316070710"
"3CD2niPAMmQxKPwBRohnMb8pe2mxzkQ1G4fvW7LpdB25","direct","119316070"
"21R6RvaMQsScgNtnxVao8YrrEE4fDq9NuuQnHd2kvpQQ","direct","109356865"
"9ceuy6exw1pqBerDk8yh35w5X3DqJTdndoLMVh8h8khA","direct","109356865"
"VyLrCSTDqe7bnbAg1wiUhnN6txrfUWMZhActPxGZhCv","direct","100409485"
"HhB5baScy1yScAaWekVMHg6b1dbnN7ZC4MncE5VJNGRi","direct","1093568652"
"84DyvaBxhsXyPHv4XSRNUk8D4whfEU4yShZ7oUWZACXU","direct","109356865"
"91FGCQ8QThTuDWkDTbSepRZDsDyonorfea9vJ1hPMt87","direct","104386098"
"7mCpGsG4w8KLBbRyiTzUh5HEvh4YDKpuYA3WP8BN13GZ","direct","994300588"
"HQUG2MYVKPMeR2tF7tPbKxgwiqhHbADjsJAVSJW6g9ms","direct","497150294"
"4C4RLCBtXNfoXtLtCg2kF83EpPj3aonaHgoCVbxGHfeb","direct","314671514"
"29Qe3BNLpEefKuFyVG1Hjzw7omNfcqnnf2HLzrkZE4XJ","direct","218795395"
"HRr4gvCMGb2geGcAh3tkgAh6qKkkYgAt4hPBtbph83MD","direct","99415332"
"CcKrkAvica8MTuBWbjiKm4C7vC6cXhAHdG48355JTrNb","direct","994153320"
"ATCD9sejoE1Edw7DYDmRXFLim9LfT4eWyGirfuJLxmJj","direct","104982590"
"CVZ4GPU1aVomWu8RbyGEZSHzuwWPZzZ5wzkNNy98EZLk","direct","109373064"
"7Rv12E7eQ4Vy5EDiLQ9UY6pCmYsMwuJektoPQAWjBVEc","direct","100424359"
"5VJCLLg6hJsVJYaKRQAjrmXUW6a8mpaeqtXmeDE8nYi6","direct","994153320"
"F4j4un3cSHwwhNW9USgrvaHUVwjgY45mhvh75cGEAdDa","direct","994153320"
"La3rFLyLYARhfT5QwAJUGhqNL7LeayDAfCkhA1zQS7y","direct","109356865"
"2MhzZzdsJNjs27U3HZd1PrP4xDg4T7oF2attejv5KxQt","direct","198887389"
"6He1Az5NXjthyoQNb5jwNzNu2VifH6tcxPJoxRnQCjtj","direct","100022520"
"F8gP7jEN3zVqe24bSWGGeGPECu8FsZLA6UkqiXyQkMUc","direct","109373064"
"F8YbyY3LypQGndUWUWkziZfLYqrYkw7aNAct2DVAYgM4","direct","119298398"
"9WamC9snSUBVqmubCRHrW2NMLSkqYQMWnvRt49dr7sKL","direct","109373064"
"7x6jCEToGrTAAJbeph42EGuTkKRxRBG9qfxQvxohKZuR","direct","4971502941"
"CNjUuXWcGrx1VUC2QdBozwNak1F4PatjxvAwXhXrsEy8","direct","198830664"
"7jQ9BcriVtK2kocK5rWQJ22k2aqFerCed6FQPdpDvPn9","direct","104378179"
"DZtoXZYEgF7Wq2eoGi3EwzftYCFddCFuZHsu6NstMbCh","direct","104528632"
"J6SiqG6aWGWFxcXFd6c3xjrvbsX8PTYyYNY97dxceH4P","direct","198830664"
"3nRHqVGfnLS4oTqzKLSuNE9s64NPNmCAus9ESpjjomoq","direct","129259076"
"D1kvuh1CLVvtySqUTkKxsGVtqDvMNhSSR7rmdjjWrEX5","direct","111359897"
"9f6yYwWoU9CyQuBJGD4nW3s2TA8yzZ4rXhXkvVjo2ZzV","direct","1190487717"
"HCD7HVDxaLvFHgbLm86HcExHg7EeHUtGmLtn3hgsnZfc","direct","200000000"
"8XwwCuF1x8mRF5UUrxqc5pEEB7uXQ8Y8zq82eTEggvD8","direct","109356865"
"DwtddtgE4vKPhhmq5P47ZJgqQBpCYRNynXHwqZLmYccP","direct","109356865"
"ADc139acHmozWFJHENU7vE1Z5RDiAgnF1SG7rYinaGa9","direct","109382111"
"4eSDWBFM8zxNe8RE2rkzT95yPzprEor6KeinE84hJSJP","direct","109373064"
"2YkTbk9ceqeQeNLhudstKLTkCYoMGuPDbXpkoLde3KRs","direct","573596384"
"4DJqW3wx4tUoPCbgVnoSTozXYR3Pbto52AwGVZPWimeq","direct","208803123"
"FtzfJqhrNCJYp8efiDHPa7KN1C8bDYRST9GPQ14HGZR5","direct","198860117"
"m8zKMKhMCvWcmoFP3DmjkXLfKQh4ZRykNUFVbrsu37c","direct","1093730647"
"CeEtVCwp2P4ui26rVunufBtarkUGqpmQ5ZtgVUAaSG5C","direct","109356865"
"Bh1w6hixChHToY2fn1wCXUQzpvNKQ45vfuExJ48vmMgC","direct","124269165"
"HnvB79e2Usk41pFUYZSFmJ8PojD22gFP25fsrJfcwSi3","direct","100409485"
"BYcwSea1ixFCZ7et518EQBh8RzAQwTMkBkRFcfPaWcHU","direct","109356865"
"35gkNrAmYQoNoHbVMm2xCoEiTW9YtPA9HhasuMTyS9n1","direct","109356865"
"45ruCyfdRkWpRNGEqWzjCiXRHkZs8WXCLQ67Pnpye7Hp","direct","303754"
"8wobMY57j7apnc69A8PA6Xu1US1nS6cAxinGaqFUv9YM","direct","119071933"
"EhCSXm6f3556c9CYy12ozQQpHXUcFcSv2Z7AEC77cWqw","direct","124287573"
"CqWodQ41rrjeqkGJbxCQrmdrPuZNT8iW4SoQmeioKZ4L","direct","994153320"
"BJJU6LRzURQJfjRSCY84L5CE12BiagpGoFZFQCdv1Ch2","direct","1010933925"
"7fcp1hX5ZrczQY4ucBWATyUjtWqJMtoNsMKtqBwbmdFL","direct","103407261"
"5QgcEM5pch4zAHNuPwkcKoHrA9RCbWMM5GXPYz3FwoLW","direct","104401561"
"2FE1qEkYtQ4L2TBjUQruqYQGYdD8qsFivD3XsvD2iXqn","direct","109415102"
"3MbP9H7LVpoSDLpD2BrYSa4i7LZXHKp47TzStsqymJh9","direct","118515609"
"37UmxWZnDREabCPaQ5NWsTqVQiZB8ojw7CgJDch78wQf","direct","109373064"
"GShZQJpRDSGqm2sxkrdjSi5oxKuW3F149v1p6zjNzY4W","direct","109430722"
"GmJGeNwYnBJPdvzf8qQuRnWyoscVHbtfRt9m8LENDvUD","direct","109356865"
"75T92uWJ5UxuDnuV1TJ4QHZTEXHVXxmPWo2sw5skRQKT","direct","112339325"
"34HJffhbfcg2FSrsmFDWax3CHjUKWebLHc6hFEnpXARM","direct","149194370"
"A7TZnXtky3oC8C95J1qPawWB29m57HiZ5aJvrN4fmnzm","direct","109356865"
"AgCSSegkyZR8LCce39bAEUQuGvzsWKW3KudQm39WqezQ","direct","994153320"
"9NFYbbVXEmtYDdZ7LnRaVCixKj7DhogBF2xYgZ1ux4PK","direct","198830664"
"GRbHi5rHrkFPJTxCBcUAH5jzmFvTwKBYv3vkDqDSDScm","direct","149122998"
"81dNzFvmuCzV7bNFCsq1VkKjB7VMtttPx4q79JFHUxHd","direct","497083828"
"6jRooB9Nj5C4HENwSnkhBgRtfyGFhWTjx1JSKz2rk1tZ","direct","476298758"
"6zfNo1h8Dvo4eMrZedmAvakxTNeFLGvns23XoTP495Ld","direct","109356865"
"HhRVFpBstghpRwHJUA8ypfNi7vRfDfCYoxyQCaL9JSWC","direct","994641062"
"2XUGXX2nPCn76ZHHVXN5QjTXfCVefCb5aRM5NPXDBqLs","direct","119303641"
"EedeH9kx8r5zkiUeCPNpZbhNNUe16xksjqTaoNbY1Uyg","direct","109890024"
"BTgvyWkuRABn2LY34YAt31JLnnBCRv8WyUAtcr7zLmD","direct","994153320"
"wTBV8RwvmjW6nBTBvtY9zcg3MrrFjdsQjp9JNUe6fCK","direct","109356865"
"8fzt5eesj9GSAoJu28aqn3XWahs1phwjDBPzzp9Ts6My","direct","994153320"
"D8q4CEUMPYYF2fRiNiVAr1KwyFf5bHXXbnVsZWzpqLNy","direct","130253376"
"4HHXJet1Y6YPLb6BVstz2Zdhmn8A7Ebs8MWdjU9jR1xb","direct","248339498"
"A2Dz4qACf7VveqdNvzkwWyWTkVT7d9SyBygddYydVuat","direct","101119056"
"B7cs2anVy8f81v8vVed33Cb6JSH175sJ2gjLx6F3eaKe","direct","129296160"
"56AgTWtD1QN36ca7BJhXXkyrWQvEK2xu3iwujpYmJniM","direct","122645356"
"EdudAho68Vn3rdygRpV84fq5teTr8CXQqUAbJMZkaRoS","direct","586637347"
"DFzWWnieAGmAT3sPadRqd57qgdaFhf1ECbKQGqb19qn5","direct","119072720"
"AhxiAXmwWUsRf2HVMJBTHjkjt6FLeFypdA2VJt8dF2hc","direct","109356865"
"81yXDN9MDVvN4pEddkfWt3MPVMMMeDyXCZGi883tchfc","direct","1002209503"
"C341cZxPXTA41FVRbG6fqmmz4oCGpJ767DGUv24CbJ3A","direct","208772197"
"An7wr3wrWtHdA7un1tYxm3sgmhh6s86ZyxK43cYpyxDU","direct","101403638"
"24ErVMTPmHoiwaef2UmQa8KLbhp6jfNx23UxDDFqcJ2C","direct","109373064"
"EYwvPgvRrNdEMFyfeqNQrZzEibKQa4qNhfGCrTMZ8zCV","direct","1003370893"
"3HnAmJm3toCvkmakWNjqvnk9466CLMp9yukNGGaBzDkr","direct","100409485"
"A8geWxUuUgMHgjTBFykr2WMNQkmDMjoDZxictQRXcVAZ","direct","497076660"
"2EMvBbtWJy2g5n2nsf46rv4VdEHGnbnPfzRWRUmNpYek","direct","1988819676"
"BogikDZgnAsaRuE6EqSX9ZZuAst3ijCXJQBcFQYrCUfY","direct","119069482"
"5CzUFPf2HwJbNL5PzpEvjEwsNAuhMQhFFdQrmqbsTAY5","direct","199722001"
"53QJ2wbjBjRR6AHWhSn5kBhirhi7kruS59EhJm1uPVNx","direct","149145088"
"GUfHRH8AHiSUHVjNnVFqqsZ6Czmdm2hcebLHZqJJUoSA","direct","1000589000"
"o9vnTMDL3RYFFvAfXJ3aAhLixWWFD9bc5K9SzxL7M4J","direct","104160767"
"HgPUF33mjJh9Ln8pFoYdBZjgdLHJUaDMnL9PRubtv5uh","direct","109373064"
"44CtTUbCWoKRevq4PgkXx3aT934xX91ELFP6fpLeZaax","direct","109373064"
"Ei3S5HvitmqTj2Fv3uDnvYpyjy8fcpdyvDeHKJCA7Dqt","direct","100011824"
"CgTWn6ZNQyJ7eGpTFXTyT7F3u91KTD9f2SoJ7iMYUyCL","direct","109356865"
"Em9CSbFdUYnMJtCLCg2CrroU8Yd9cckHGwWUET9753Jn","direct","9943005891"
"En7FMJD7zr8VvenXwH9SjCi2SenPE644s1L31mcnUgj9","direct","208994760"
"78z6YmR3JXXQzTZBjs4EtqndZbFUYcQm7DpDX5YrGGLo","direct","1988306640"
"7jR3iu8mC43ifXPiC8FsMan73GUQDzQVNc9AXx2iC6v1","direct","110000000"
"CjFHfkafq4zKDeEqRMR5hudjU2nq9nM139Gv5zQnWgqY","direct","119298398"
"2K6dkYdHssrZcwJcwRDTPmecgx2zw1b8McJ67ttYCwXp","direct","124768817"
"2jtMa3faYBvUogMUP1GSutimRhEKt5WcDgn56AWkDhTj","direct","149145088"
"3HH7p2ohLhaLTYwwQMhgWY5L9pwTje2cc4ngENA1aDE6","direct","112429320"
"DYTsqk5SeuQRLTLYrGfRxB5VXGmFJuqWbqwiM79NUrSq","direct","994153320"
"EMuw9MKd4rxLWoVG3QAtP3GZR3wZ7Gbb3GFBsNKbmPuG","direct","119298398"
"8VomNxBQBUymCohjGhkgfcm32ekPCT3tRfpuyzkeBM2M","direct","3517299534"
"B4N4VPLRUrgDss72QYRjwMVJ83XmwZQsJWMMAAqFSCVq","direct","109356865"
"BhsjZ53LfL7atW2GAXMj4gQ2bs6iBRM7Cx5wrpBBi5vS","direct","100000000"
"ACqRP9jrgff2M746T9ymiaJZ5bfmfjoEnFHzq8wdxGf4","direct","154751302"
"5br7qnLouUFeoafxJaMmmHRGi8pikygLUFJbS43BrhfP","direct","119316070"
"ErDRTWXZ3mCKkdtjRHEGhjba3ZMsbRUYLW23jMKzGHuM","direct","199800048"
"3CHZBF9ox4jng1Vwq6sgDycNUVBDotRvGKTDq6X5piiN","direct","109373064"
"4gj8ayJfzgs1wwwUxj17NpwVd3zpaH3GTDx6hUi2u4DD","direct","109356865"
"CCRcRYrUJ87dVNqdoNETL8nf2KLazPrHanp8jwbPRHiz","direct","109944136"
"3ibMc7tRGW1MzZ5CHgEdhdk77SKKtebPjmixhNmue6oT","direct","994153320"
"Bo8dziqGFxRcCAgQdcpkBvhddaMDh4pvoT3aEeu3diUD","direct","119031715"
"GwVCYHgCxLHbVrU2i4Y3X7ApmKSBeL8ZyTBaovQuBuRX","direct","129239931"
"AXPP9svJCAJHM8Rt9LMVtxjaE5R3bvWztjwme4ykrB9u","direct","1093730647"
"BEQGyChm2M9UqyYkQskUMvMDK8WuskWWavreoJUwWrgu","direct","109381916"
"HgjdYRMroJEHmxiovDq2vWhivDgPwcWoG8t9u5yS8gGg","direct","198908206"
"9gL7kY2Whg4qCC4fiYMPDzqr7mZ8AfmBRvmbjiLJygXh","direct","1000000000"
"BA6kJXAGosWTee9gWJD3oA2522PPu2NifJNJ3FyaC47E","direct","113084086"
"BtFMGBes5MddZsfCEmeZCG3naT553JYGq94q8vTSPe5N","direct","994153320"
"9yL8Rj4wpG8XjUag3eZfv7VMW4PntsdmaHCwHoczwQpW","direct","100454667"
"4yGFgeos8QVK8E2yXLaC6eqgeS9ZtNeUCVg8Uh9LJS2p","direct","100409485"
"B81jyGwS1oeMb34Ht9sBPxUsm5BuHqLQX2VsLs7dFxu4","direct","1098574174"
"2DZQSn22PqxcsHpbrjsYqwZ6y1JsNf6EfGhdph34bw4x","direct","994499646"
"E3WqGqt1g14mkPGoKVgPKR9PvzmvhH5TA2qmTN2ELS87","direct","109356865"
"6PQP71cbrjm2gNSTbvYZcw8LRvytnCtFWHh2pWRMKzdg","direct","109356865"
"CCTjGiveAPmg2qYDtu4Y3GUgpkqma81bon8Mn7CpeQsE","direct","298290176"
"HE9BrW1FvVPvuCFHsPCCgF3w212Mi274BPWT7VgDjE7q","direct","1004094853"
"45ruCyfdRkWpRNGEqWzjCiXRHkZs8WXCLQ67Pnpye7Hp","direct","2144098"
"C4ue1rZPBc3nLJqyfK4TUbxv8L9qcQdfcrzfJcywU9fm","direct","109356865"
"GNUSiHPqerNbJYXc17fVCkGFFMNBT9z6t6KdzuaGgTdG","direct","100409485"
"KjmSZBQyMzhaRboUCdJswF8nfustCCHKvavEGUrZUhc","direct","119298398"
"27AMJF3h99eHQso8hZ2ixX954uH5WiSKLkibFwCmEBjf","direct","159088094"
"8LsLPMEN8Zt4ic2Tbo7qM8gGtfmtsLH6ES9BVUrfjEpL","direct","5707736588"
"3xR44ciQq1NxinzrQmJPiPmgpzNrDXSPD1oz9db8SRJo","direct","1004451887"
"Gov5owktrYjTnSzYbUmCgbULCGJxSwgUUYGNK8ySXJqR","direct","129270946"
"5ht52eTqdjf41o5eMHLuFMj7cm3EWFuQ8YhRcxPjSZm6","direct","1988601178"
"85dx2rrUHsYwA1STJv8AHKq6GDHJdbGxFGxbTt14YgpY","direct","169031099"
"5sUASDdAfWW8K2DrtrZfQ5hjn4Pk2L9GbhtZHXC5LXSd","direct","198860117"
"7pPFNZTfMpuR6jBTb3f2mmyzdQBMAUxdRWm8NdZWqdHx","direct","99415332"
"G1xwnMK3CsqoTf9Py9Zv5oLqi7vBuWaDRaZer318PFSJ","direct","109373064"
"DojyD3EHo4GcKmDjMcNziSDZ9AwduvwV1zSJuSwZ6PPm","direct","107130361"
"mqY3bJRsHw35K2UR6FQaPigw7tVEx3btuVR6d3q76SQ","direct","104401561"
"6UFgDek6rC8KKzLM1xVXYdxDtZZ9c2LYUPnoqeaXaPja","direct","119316070"
"5bJ5aaLEszCpTxWaHsJFinSNySu2F4uu3RfjxRzkarCz","direct","994369534"
"FLRpGMke1jAjdaT17324d6yPwPj4WGgk4DddVVcf8BN6","direct","145776110"
"BNVSLCBxTmm6unQfw9FmNW635JLBYHRDV2K7p8uJKuRy","direct","209125"
"J1oji6PZrJtniQbu3aRBYvZorJE4wZ8mGviUBrYPrhRG","direct","994328220"
"6scdcUBAiiJA9xjmBYB6XtrUQsbRtijaSYSLwywVKedn","direct","130979870"
"6U9svzBRH7ShJFxY1vrUKHm5v9LrTw2EqjSkopxe2cTQ","direct","109356865"
"ApLJfyohsfJwvHjmZwBw8URnVuPqvcckAk2P1yCVmTvt","direct","198936937"
"62p4QNzP8KBJCih51MUWhJhrB98tUMGsmvE3jau9eHsQ","direct","109356865"
"9s18HdBFBiqicB94V9gZMPqZsFiUVYBoQb8geYBNcNcd","direct","208772197"
"8xDRCpxL7xHivEAXfc8pfgTimAXfJWDEYtaHpzyp3d4h","direct","104386098"
"H2CtwKEBZamP11ivetUJsKKB5CqpFnXawUX4mxJaQQ2p","direct","110245996"
"5yCTHSCynXyWySExUYBkPigqB5CfmBVtSAbFnZgPUfyg","direct","107165431"
"Bzv5GJjwgSkRu2F18hwxcNFbv11yYXjNn9Pm8wbtfV4S","direct","119298398"
"D5hX1gbqf3EiB7gprMgcywhTW98ixrH6dDmT72pjoCPR","direct","106390162"
"GPpHUKZ6S2Wpf7djBtXcxfoC1TeU8dBXQrDKHWs7KEYE","direct","303144877"
"BizBq3UUGXSwQB2ChzV3bVyv8QmvwCz2BJhWqgnxtpap","direct","149122998"
"2sxLYXkvjZyFS51GsdcMCEn1rkkjvv2VVug5Sxj9FQ1E","direct","1491698847"
"EMFY8sJUkmbXMLhm6Nk85ZNBmkjBtDgN8gJHwtvBvCT5","direct","218746128"
"8E3KUpWXG7f74cRTmN1uu31m8KX95xvF1Jx3F1ns6GGs","direct","109356865"
"BqeJYacNKBED6Rb9Be9EdyLy4aNBiLDdRBzsf8RLsqUB","direct","119298398"
"4tvcGDHyr9j1pL4ox8CkDnheX67kRM5T8Uv9St4jqLoL","direct","102397791"
"4Aa5YAp8U1ER1wD8WnMsvM1L9EQiMF3vWkwGTD14m8g7","direct","994300589"
"FVYTCaXAcEedsEFTxSQVxwV6QiUvwA87y5DFpSgf7SzN","direct","3633152163"
