"wallet","source","balance"
"5Pb54bdJjsb427AXSefktyo6pR8ZS1bk4xZbcod69JuM","direct","1034478750"
"9aNmnEcaxPK81VEk4Wc7dHxPEHpeXBJJPFqMohHJ6PtZ","direct","109373064"
"37p7Py3LP4y6r6TSSb3bLcFxeJ67qHKETvjKtoT6aHm3","direct","1004243594"
"GxfcyqVL85yXoLiXcDTUpZLcGv2gs3G4V43aJKWD1zty","direct","1243059140"
"CfRr9Uxc4Vq44uaZDHCSUF91n8oEtW5YgJhTNqgZ28hE","direct","1044242703"
"7XnVaryftir97CunAeSiR9qgQ6d89Z3yt5dyUcwMCKH","direct","239855693"
"AumrH8CKDPJ1rNzY2ySufwmvDGmhmtJuPFFRvgS5DJ8r","direct","1010119194"
"2Xag9QThN2zpBpgNbjKqXfGjHba9edomrACmBD6oqf83","direct","103788171"
"6RL5VWjod3QQvT3ypAt9rpgv29i9d3zMDsP4AVDQ4Fcp","direct","99430058"
"CUT664dCuXwLT2Q8yaAUnm1ieQPef8UQBvrRYk5Q8tqZ","direct","99430058"
"Hag8UJv7nCsSEogJKXexyiJXmuJYW3xWuKg7LVzGvMfg","direct","101418660"
"FzW2BhoqCSs3hQvfigPYy2R31ZcinNuTHtr6hQJH2x17","direct","198860117"
"CU4uGLchdTeKu438YjZ9uunwumRVFzz5wr2UGZsNy2Ck","direct","109389867"
"BMaLYu2akppioNgrU6cabaKhUHNwfWiUhRVRcHWCUPGF","direct","24857514722"
"6VQpKKrDFvzF5mpLRaGUzBM5tCyEWJgSaaDZV8xJjdrk","direct","31130170066"
"67bEEYmfxnJPjdVqETMfkAK9ywcZBHid6tjjQWwo77VW","direct","1002838054"
"47baQiG8NUtLQjM1Cha6GHL5mUrPWkJ4TVtuGZzXRnSd","direct","127783891"
"DYvq8qyEPb6HvjpnYEjxLjrzo74oRs4xC3462KdKkk7B","direct","1004243594"
"2Zwr8MVhax9Mnwr7gDg81my8AkUS9DVK3x5LnrkHqpJb","direct","104401561"
"8HEdRUGez4uMfKtXwTkmEXr1RnrThQFo5BVaj3mdWvcR","direct","100360304"
"7TZPG3qfFQETSm7HvZUbzBtAxq5Xk4sLdVQULXMx6cwM","direct","108290176"
"3gsGMYJtCwc1JjwaKkdRDbSFfUKv3k3yafrfx3iJfMRC","direct","2286891355"
"3No8pj1SsNC8osr77GPZS5H12afhgR5xQcCWGZjUyYNL","direct","149145088"
"Bw3LsN3ZvWqUXFNKBTfWTdzjKwHpHzJ6x5YTVgE2H6n7","direct","994300588"
"38s9A2siWiHXZtirwsSt7NGrr5syANgLzrkHf8Gpg8kj","direct","99430058"
"7cyMBX3oiMpwvZuZiPR1uYBBtLJTfjTjNncSsqs7PZD3","direct","198860117"
"4XpSNfoNfireSgdg8hY6Ng3dWrHjewZhmCancypjbcCN","direct","1094816248"
"5SQmghQuGsA3ztPVMYLv26xaMPxyGP27u1kUnUWTSm5m","direct","497150294"
"ByezQvkur5tc3kuHGZqe3eUfSyhAqJhVEutMqP16yaqS","direct","149410199"
"8k1BuNuLdyFFuituUux6tLN7AizX82oxa312SHZVF9Aa","direct","109373064"
"HQqdgw8bNhhJnmbwQPK6cArTj9c2gL9gSeYFw3R7iXwo","direct","11931607072"
"HtJDxPg76c4yHA45AyDVRUXiHUciqB6afa67LwEzDVKi","direct","1094379663"
"A9iVEPjkcujkEvrub6Mohk94JPi8RPnRNc2UxLicUNVL","direct","1093730648"
"ChYz1ZZ4Fx4Uveu86pF8djMTRbwRy1AoVhKsh4bZLDXZ","direct","25088510797"
"ApYaV8zWHnGdGF9CwwHKMjHZ9GMSBYU6yjp5UkkpqXYm","direct","109373064"
"9qedFPq82SjUELThERRgGjCGzSjejQ5G2GT9zoBV9Arp","direct","511280007"
"CwrWGN7RXGGe4XTD4BYJKYmHjdeiKvXGQ4Si2jEQduxh","direct","2088031236"
"GC5nHJuiu34UpCEaKFtA9ggE93Bt7ToJG86u2E1qfQYu","direct","5950254491"
"F2dRaQcvGXxzmNLQA6YGkCTMx5kpd1vfGB1J3vycobNj","direct","99430058"
"5i8qRTYAotR9CoKReC9427RT1oddr7ShPnPiKdCztkwo","direct","99430058"
"ChTx1tBbtnoBuqj7BwppASxsPAapuGVcqLMPWTGpmEHT","direct","109373064"
"DZJWEENCmE15wUoTW3YDjKXCgRDwPXvRo9asPR71uYgo","direct","100026639"
"FCYnzu93T5deidsrcWb5vuNUsYJ5mcS6sWJP9wYPBqYD","direct","202181938"
"Hsq1nDje5TN1vL4qeH74YFFt7t5p7ukNnK4CQKJjdZ6A","direct","109373064"
"3T9FGrC2gFcj9cYf69ozZvkJtFBNjWhGpZWaJ3Jah1Sz","direct","328119194"
"Fqq1cZ5qDBLpqZVXq5BFKzbzPA98Eqjzg6B9r45aRpWU","direct","994300588"
"HJQHKdawXAgXRFGmetSt8ftevdQ2UhzCEqPREHGaYFSs","direct","214942323"
"H2uUfLa6pCy9TvyCZ3SwBVkuBXJg5nxEMJz1Rk6vfgQK","direct","109373064"
"HvPStKt2t4WhrEZo2vrcF3Sd8bJBKeiwRqeMC9ogPfk3","direct","1005922297"
"3dd4SQuqyvZEvnnHX3HvxeELmXhZ9hMpSyqCxZwqH9RP","direct","19980226882"
"GmRC6EhKtBEcKM1bjCBzamWDy3qmP5z2Kc9tYjQuc2Pn","direct","100000000"
"8hN5unPQBY3qFcu1jPZQ6LnGVrNuN7YXJsTtT19EJrCR","direct","4971502945"
"59FKcXEwbm8m5yDKDFFtCidWGKoALWAY99GWSTHuut8p","direct","1193190404"
"7a9jJTd28vnsPSmYf3LmJuGUk1XT96V16XBV7XFSb6At","direct","152092940"
"5cyQFwYR111DvqN2XFgYiw3ns8QouU2WQQzvBcy776uy","direct","511426178"
"4oWE5MtcZbxtHVm3UhtzGEc2YEWMXxvUt73yM8EurNvS","direct","1190322374"
"E2LVpNdLeNpvWVLUHuSN3pVUWY9qcHDsgJAoJgon4zS9","direct","1044015618"
"E2L9wWJGPGL38WaxNCQ8wYH3SRf4MUqqgxGHqUvhYYJV","direct","3977202355"
"FpDz55rE5Lu3pZ3J3GL3k9GnJmMK4UsimLNTcYx8XESF","direct","109373064"
"14rGGoyhsLF9txypJtKYkMbyoN2eFqkhvzH7UWKbQ86V","direct","1093730647"
"AT7b96Z9SL3kcRbGrpwAqwkmoqk8bdAJFqPywWdcjYve","direct","121670753"
"86dgEf8qyhK57b6mG29fiWxPMdxXuJX7AwHcdbWVJTm8","direct","109373064"
"8wCCFWzFwxowxnRqudJSHfsNgoaGXgTNpNbN4DceiTS6","direct","119316070"
"bCbEZdRD39sKPi65dw1wbaedUiPTgaMSnrWbet7yyXs","direct","298290176"
"Ev9q7KJUypcYuV3BDYa3PmExFgPGdmSDAaVzZUUNbYNz","direct","198860117"
"3a9tLooDkJm2vzsHTBizWUQtLCYfLyzyzp3q8tU9VxEC","direct","1988601178"
"5q4EfTNGtbkjh6NXmtARh7bPciCnKthPFoUuKwXUBL5n","direct","109373064"
"96cgEDngN6JiV5Njn9JHURBq7f3xedZyjEmaxcp23kCY","direct","1004243594"
"5E9rxwWp6NgQvAjRVGaP61W44RMPQMkBcjvEKNiJJF5P","direct","497150294"
"9MvDyzeUZgwxv3vKiMo7bsCMpxyiiX3rhZoQswXk7d76","direct","119005383"
"FsZdYrgVkGQjjDVpFLgWhx8DnLjsLCaZ7acjh7Tpeha4","direct","298290176"
"4cDBGnuQkujrHuyaGcjYEvcXtYVxThGMahLDsCbcNJ3D","direct","1004243595"
"14ZRfCoqaxFpQsYiFbKF5P2oMLn5o6toeJKGdjcbUjbs","direct","119459023"
"DGuqnRk4uN6WfB6mAeLtmgum9LnUTZ8UiykhrEwBnDuB","direct","1004243595"
"2ku2VCfWYf8ZyHnfUbPntASdMWBQmVaC7jNQay68Tdog","direct","2024585171"
"4ETGtMACUnh1LNbGLzXZSqecsPH3PqgnoWCgQByAaWyM","direct","82458453"
"6UrBF8BeGj7WDbUPfjxFzGVQoxj6kmww66PHKYfitG6c","direct","149145088"
"Fm2GeVHiNB3t5PyGbyjK9buAkUefnP5jSpgrE5rF3DAh","direct","497150294"
"A1J5NvXNypWjmYfGQsJKrYTp4rxDkzt4qe9c5DDuxqh9","direct","10049957678"
"HbS7feTuC2Nj7HTpLjKzQ6eTQBQtZvmP8cHS66LxZ6na","direct","1004345868"
"7bbEdCBjEW8WDfmgqEFiZMFnnRsGNmsymdmZ6QTCj66d","direct","113350267"
"HcCvveXJjoDdq9GpjpKaiUZbh56WeWWDBBQu9iWKYJ3c","direct","109373064"
"6zHRrA6T82yy9YvY2EUyqH6vdc5p72cd632vvJvLgHn8","direct","1004243595"
"6xNU3bLdq39k7xe7ProGmF8nSbAzDZHWqH4cuBwc3AKw","direct","567713"
"C58u7LpvcacFTojYeyjbLyncpbTTybAkSGGw54QWirLQ","direct","100325500"
"91QbfDUWUmhsKcc27vm7KVeMozCZ89XZY8oSRkMYiQye","direct","17840672768"
"9yxmNq93pPepJhFbozKcWyi7H3B9AsuRZRmoqKFokGDe","direct","104401561"
"9KKSmqLeDCNXLGMQHcJk7UB3vXsNgqYD4BeQg3SinWko","direct","109373064"
"HycCPPZkttjttb1HoF3kaSA5GRjTxuC8gQRxMFxh873q","direct","109373064"
"383YVu42BpaxotgKS8izADVPVdg7LrP6RvNQg9Kz2U1G","direct","109373064"
"CH96E6PypSJ3DNwCy4oC3U5UnZGyU8SjeaMQJQCSWK6Z","direct","994300589"
"E1iaYJjk5mktFNpu8yQ3Z7nzCdJhhpHuszuLdJ57bBmL","direct","110367365"
"3fGtZtLkbrBHH5usLMp4T7mQbdzudvi8WmJ825kMjS84","direct","994298961"
"3GhLAtAJjRebgPaW9xGHYzaQ72RYdup1hsLPFri9SPKJ","direct","100424360"
"BPTWJFC5WoTyn6RZabuNGtPMHo4sg45E3A6hqTXgnsSp","direct","99430058"
"Hi5dfeePjfbvfeVHz7KcigTNHgrnFuSyWqPNT5DonAes","direct","102412960"
"5ZeSxYxjKFTj2fPb28Ma1NNtdX1UBk4Gonnuv2H9Pjgd","direct","119316070"
"HuqMdgWuXWdcvcccFFQ2yZjMQMtjEjeTuyzZwBRwAyVP","direct","1024334637"
"4NHeSQPa4GL7FZGrpZDTFfztPm78ffG8Tr2eS4Y334Ky","direct","100000000"
"7HKRrAQwY2yYqf9cQUhni8cRdkBsuFr2BWBtYrQddok5","direct","109373064"
"2R2ynUDc7FGqergu2nFvLHJVy1L8ktMtL17unXcszBAF","direct","199066194"
"EyxbEaGssJmGXhhrBWmNmcpTGSscXX83MxudDUzSPULX","direct","106390163"
"8CDLXXzgk1h6EfVmE99UH6r3jwmXy9GzvpCq8f3wUU1o","direct","142735734"
"25wDL8QjQKc6QgLMCdjdaUkDZxoetSVSjqTkBCDN5Xqi","direct","497150294"
"4SYBEk7KFDojrg2whf4zSzKDnxRcFVNLWRdsvTHgc7Mm","direct","994300589"
"FBucYCq2czgvjvpNY6MCQJvhMJtaWuG9vQGmkNwutjrP","direct","2000000000"
"3fjADMzVT4e1K12mntmwGsxYHfnFCFazV3FH5hqDyEMQ","direct","101958548"
"CzDV2p4QoMLSzzqnfnH6n2o9c5q8RwaZCeZmsab6C8g7","direct","178547953"
"7DpQ8awpPAE4X3oroQdfRDbwB894svtsMSstm3SUgtjH","direct","119316070"
"4rgvNSAt6u2cLwkNWCNcQkkaWu47XF7w4BVhd9fp8M6p","direct","994498416"
"4MYERGvs9S4ikiDGiqxrttDt8bj2TanW2RXCVEL2mL8b","direct","100424359"
"EGuHd4FQntkqDzc1ceWPPiYXbhr8JxN6W8goVUaQS1G","direct","996118563"
"HSXD6rndcpNN3izj4mc7ofoj7tgvbWsYAURcHNeLfZZQ","direct","149145087"
"A2Dz4qACf7VveqdNvzkwWyWTkVT7d9SyBygddYydVuat","direct","101119056"
"HBsxefqnaWQ1hzsrxZirMk6o1PEEfK9PMxQBkshZf3kH","direct","49715029"
"CRGCWFdTi9p43zBbvWzsqKqRPMNFSLEdLdErQos84gau","direct","1193160706"
"BAg5SNJK6qmyzoNCDrqMHFxna7Cj4yXAPMR2AQNvYMY8","direct","1225724863"
"aWXecFuALghL2gSBZDciUo3ReBhrTKmKDjJnFfK8icJ","direct","1008812385"
"5tQgS4Ntyeb8C2tk6MLnHUM64nA2cjr6Gfp64NLFdCph","direct","1103673653"
"gMo7gKAnuLwDewJmzSPcqAL6LpdhzYrEFhJe7Z2t2hg","direct","996132156"
"6oGh3K3NZDrCNRiTfuhhFZ4N5rjFwN9tcXrDSuE9VLRt","direct","1093730647"
"3G9XkVZdC6smcfs4zcE8Ure9rjfLiqzHR3dDVhXrTovd","direct","100444464"
"5bvM6qX6H7Te57uuR8qXHZyqDcinL8RcEcsLoKqhPDw3","direct","397720234"
"8EjaUsCsnLFJiNGMjkY2yWAAcRRiwk7CLQAksZZrHA39","direct","198860117"
"Htey9VBNLVFdZRtawPh5ZYpWxy83s7wUBD5eiDhTtZ9q","direct","119005383"
"33XG2J1jpw2qtgAVEtWBzCXS6inMNRxXGrXB7MmK4kGS","direct","199722001"
"Dhx5233ZX8QXr37iRakowgrEnWFN1hDfcibUqyqxRWwu","direct","119032735"
"AkBu5LFUdLpUFyzoRdbqwCBf9HCfFAhJfXGzkCVn4Zyp","direct","1044015618"
"8YQK8qo1yFrVXfeBttHrZzKR9Wm129K64vgUm3YF3XsX","direct","109383777"
"9pfkXLFJ9R4pWoqgqJKRnkahNynTYhgH4ctMruiZBSGR","direct","1004243594"
"BesHNFEHbsZqfsL6iumNm51dGnqV8U7zKcCr4QW75sMN","direct","99430058"
"8ikq5FeCGUB6LE2WcaYjeZxTfykGP8ReNSjJZKVdhfMm","direct","198860116"
"HjEMWGgnEn6yzQ5WJJMGF5KDJYrP6WZnMNVng2XTzXNQ","direct","109373064"
"3K7HkEdcgmM7D62E48iHLptgyKwupRLxmyYFYyuwHGZg","direct","124292791"
"4Ky17teR3UKxGHNUHvZtYEAsSUfuTDZyPcfpMMmEt6YV","direct","198860117"
"4q89bJfhFbYHzseFhJiyyaRWDMtaL4msoa2pfeR1Sakw","direct","994300589"
"FWXFmFFzJKtFsdK41vS8EVEm68S1QsG4zHBfSf9WS5z4","direct","1002747025"
"BhBHpyPGvETEfdo4dZy5Ee5v45GaUESKq78AYL3CuvVR","direct","208803123"
"GpHEwVB1Va5juaE4oLBbYAhwwfwMc3GB4QLFDkmMFoWX","direct","50000000"
"6sszPCaaySKzChEghTniJFTjFyoRRziRAkou7zkHpB6y","direct","4981087736"
"Chd8rH6BWRJimaVWfmBevp1PEtaujCNqhjmVxovgNcrD","direct","1098851673"
"FrauMNfXfyWiSfcaxwBU2tLSD5Y2NmfpijeVH8R6RwJy","direct","109373064"
"DFpmPgCwuDxA9xsmMVKqSYwmW3kcS71C2P3JWmNAoi6k","direct","119031738"
"3vrnnfjp4223VSw6pHfR3DFFXMUx7M9hG2Kih9Y1XVs5","direct","1004243594"
"DU9sicRqw2pSD6CYQbazF7JrQAfZEfardxCRy5qkjM1G","direct","101744711"
"CFQhp1WptCsnia2xBuZKGF9ZHC1uTRWi5GkaUQxZLN57","direct","12303433497"
"6KBh9Tu4MYGbkUC2RXh5MuvurGBbLtP8vED8uET4GC7F","direct","2198172071"
"42LtS5YSeJsbMNYyPM2FQZ59K8N1YFP1yMet4qUihvL1","direct","118961319"
"4fDprUTZKH89vwgemM4C49XShHbv2CCx22GrdjJsguCJ","direct","109373064"
"J8QwU1oY3YYmumtNQFWAYu3VLFezu1PK2ntE4LmHPm3d","direct","229987554"
"9xAhs4WuVzuuWETFw56S5ZG7HTRTcFzB9SE4z2g4zMRt","direct","987354"
"73DdHEcuEZ8MhmSdK2vJiHPR9sWwfBA9J1ZQ8MXHtdzD","direct","109373064"
"GrQYd1cZoRNCTLvpiUtdkAjxv4pCSuzDygnJcvC4QEhZ","direct","1988601178"
"6GUi7q8V7zbMDNkecJMHwmLjxeGgV3pqswyj55T4ofhp","direct","138467232"
"GjdD2VW71aDaKqXUpQNjoPbbpJtLwT6PS8LXaLSswPVd","direct","104401561"
"A56Gs6KsSoa6Tf4iw95A4WaZK2j3qjxuVCftN1KU6aoy","direct","994300589"
"BZ1g5FeMNrwvANdTcBTS8dfkMtxYXPNZfTjPkQuVBocS","direct","10228511077"
"D1xyTj5f1nfeYsu4TzuhACcvmhPrmvFhXRm8FTWDf3i1","direct","99430058"
"ArD13gFdh2H3gviTApWqcBQmFSrvArkVgCvHi7kw5CPM","direct","2334535687"
"65NvDLm675is8WZyk3RN6anAbNtXXs1jHXYgppsU2SkK","direct","1988601177"
"Fjcz9y3iuXkz5ceid7hQgYSC9BDuoke1SnoUp8HGbqym","direct","248575147"
"9Z592mFDZJYWVHH1bPCePtveEuWUHJ8JVCb5mor73ZSh","direct","104532355"
"F5vqHxs2aD3g1audJxrZwnLkRmnFnE686VDGKuTi1FVr","direct","388699821"
"7ubGT5xFh3sRi6WGhpZsoqF8dRa27T8MsYAggKiQZSwM","direct","1988601177"
"BrvGSduim9tZ1nH8gNgwH7TLQzzcQffPpYQsZnELY4xF","direct","109389869"
"E1N5kN2ZiSwjPfbyu79HTwJCzf8WsF8uNqg9NJM54XrY","direct","109373064"
"8XuiRgNQQXwdE4iht8PHCKUHMxTFedsYBM2BGyBhbKHD","direct","1190367271"
"7KFhjLVYHNS4SxmQvf3VVxuwFM7Mskv9TtRwPtqP9Ewo","direct","100000000"
"FuayFw4dsBVxg8XdLbtSmt1CLAGwwWVbzqT5oh8LwaFu","direct","125250297"
"3ewPBxCrtSkXeuiH9xaQ4qdyGkzcj3bzpQ1Vm7cw42EW","direct","109385282"
"5Dk7MdTyRmK6TRHbGCKmz4g3Srurm3Ex4Amhgh2Re2s8","direct","130033154"
"8UCSuL6myVLjGxbhExJL5R64oUEEQDv63ZNjigL2g1M6","direct","994300589"
"8BmQMjEbZugX5eUnRPMaMjGbRDW26KDUYSVK2LZ5qxZE","direct","121350135"
"6tTaGzyDcp23n8b6dSjkd2fWpieByL7RxU3XJnLFQfqy","direct","118969831"
"2vFt9ujPhZXXC2dUJudfW1KX1svijD6YwxCJG5D3tAMX","direct","109373064"
"8pQFeqVDSdMXAbcpmyrvyyhhnstXrFGitkZJH4JUnjox","direct","198860117"
"3n5kv587D1KLTqw5KKtAaatNNU1FpV3jzWJxMefQn2BN","direct","110367365"
"Hh7izdmCdzJeQ8jsnm9iXCt5SAAesrDAco2rP6Bqie79","direct","1988601178"
"84QrCzV7t3AsZqeAQhrfMKKGK5dHcxGStxQFr2B2awt4","direct","104401561"
"4NZ8rjdJnQ4GSQZ8sg5Y1bb6q9KVcTa9XBMwdyHiYUot","direct","218746128"
"8FD33dGS13YazoKyYhewbYDKS5ijSE2RaHSMmY5Jv8iY","direct","30929663814"
"FHQoK368yfSnfisGRJBMpPJ5PfLufqfJc8mJfz6cPUMp","direct","109373064"
"8r7Fk3SWEUJZcQoM24Vs188XUP66r4Le9Rw3gNd363Di","direct","70000000"
"Axk8QbJWmUWU1Xq48YGoK7uXCg4W1JfcV82p99yYPYaM","direct","85242464"
"AzYNpX32LKhUUjFkGfuTGAiyAZh6vpZNz7bMVk8QznwZ","direct","119316070"
"GbWyf2djMzvfJ647kUcCge1StjdAVFYEqCoxuyDNeaxv","direct","100747236"
"5YCXc3Z2Us2iuw6uVX5rbpLrkA1GPodaty687zKnvYNc","direct","100433368"
"5Rbx3pN3BwWEYAxxWNEeBFDUjxvq3C974bMjA3X6zF2u","direct","104592449"
"DFiXPhhrzMa58mS2Ax5rgX4Zuk2M7XHir58D6vkCc2u6","direct","149145088"
"FY7942xc5v4QsbgZTzns9kCtmwE4h7PaCoJxL8EJNNPB","direct","536922318"
"J1WAVacrR3rbVLoPnMVP2UGDcxSYRRZQJ1qQGngq91FG","direct","1008652535"
"7SSRo2MZQ1F8CV39FjxanEKJna4tUDfRaWafRkZFmaaG","direct","229680301"
"9k222LVKm7U9BmR52GnvMiQ9qQNNQfZeAs2jbFpa1uyJ","direct","85840005411"
"G54TLDKZgKEeJEXifHPYumyQx4ywGqHPB64h7dp3TSmy","direct","109833269"
"4nxc5Rtp6bT9YpyWGtr6maTzHDj8tZd3kFK58rW33v9c","direct","106305048"
"GusZHyxa5QT8oVMmNhh7Toghe8AcymfsStSr8evfKFSx","direct","559231693"
"35LmwsXbnyf8arRGg6kSFTMjgf5f9RuJ2Dovtwb4qUw1","direct","859708"
"tVCZXyA9rfKhZYmEVdL9uWWinwYBipXdraK4LT9YSCs","direct","109373063"
"EXdZNfWheWzNZrg53atXSaWqLNtMssdUzB6kNzHxn9Mf","direct","309905592"
"6BrCYRgvhh94BZSVwGhvxXEtDNyhZJTZm5m1bQpLYkPK","direct","994300588"
"46s6Vzk2XUc8esy6zzMhfGWfJgoZ4uhcXL5zPAb82ktf","direct","101418660"
"8kcV8A9FVDRSxibyS5Qi6vfLxDQAcBzBnKJbhda4GQAT","direct","110525413"
"B9ubKRFRuRxD5i5VdtKajgKivUats1Ziz36KnoAHaRHe","direct","114418255"
"6eQg5GA5h6ePXHzSnVYjuKb12a3nE72cj34VpJz2WBgG","direct","101177237"
"BRZA8KNp1FpB7kK4vDUatw3fzA54JAfeQF9ggQt2vWMv","direct","119316070"
"BSg3MB2xoVJRPoCMF5owVDLiKLFW7ErHmkFu8Lb7uEsj","direct","1004872211"
"2uumy6heBK4aQKA5JJtMcKc8hYnBm7XhjbrH2waWYVgH","direct","198860117"
"GFKvt5LtfFUHkv4j5VXeYWZfTkg9uF2XMtTigq9NyZHm","direct","150139388"
"A9yHaRB93gTYDzAjXyhrrZAob9B116Z1Xm5gkUPq7Cgk","direct","100424359"
"23aAhznnq3sikr3jG3yTZSoy2d1Y3JT1rwpkUz5h9u7k","direct","1014186600"
"3k3cCHwJFZyF6477pkGhXdVRn3MzBQSbUCU4SD2Bcr7g","direct","149145088"
"CCbw5xwPypVJUsK9GUJJt1i1h3X1WDeJ7hufWfEKG6Xj","direct","994300588"
"8ngRo8FhF17dY4LUmzhtVKkbu2hquBvMz5FE8SXZZ6it","direct","497627128"
"i4S99teBn9TyDAXeMtmC3z6BVpHHerhc389JisJwf8G","direct","1000000000"
"CwK2NtEAyvKg9poN9BopswhFCP2SoxvfPqr3nhbafv4q","direct","248623485"
"6VfFsuz9GUCGYewtNFi5n1cXkMc1pWtG5Ur4hrqv1c1o","direct","109373064"
"86WY456sBSA3k198FADH6EhCtVDUrrMQkBffyfxddrba","direct","497150294"
"55gfiwVK8zSDoguwohgHa2rXRWCKXHuPQh4SQBx35zGT","direct","441911372"
"AVwDrD9ySocQrwmbC24zUu5V1a62ej6g36CaGanwdWRE","direct","9943005891"
"7KF5eQ1yC41Tp1piBuHbk4ubfcd8utMhpVNwwzy47X2X","direct","109373064"
"6JQdhMvHFUEy8Na9bYp1gKE8vkhdwJpEo3ysJ55zPWZt","direct","104401561"
"47YKrSA8jiRcWjkzZDGY3AjJy3KwE4mhr9spqrfhfiP2","direct","193730648"
"QboBQivFoobraCPnGAczNLorqsZDZ1iqoFnvP7znjiP","direct","994300589"
"EeXoKFwoTAj9szu15jQWtzJETa49t461bzQPpvB6CGCy","direct","5951518089"
"DDXAgS8mPJPSE51LYmqRcJUY8vF14Jzmq4G2iRqmR7Bt","direct","1093730648"
"5z9tbPUHPQkBFaiviinrzHzrsxkqn6PJDkvRDmzzc2yd","direct","109373063"
"FLt5QHd4HsDsMywUeKT1k9gCoWi2nfDtHSsmaJM1bJT1","direct","1028579212"
"7BE8oLCL1Uqopg1WFY5MuJaQ49Q9BheTCuhXup3erRL7","direct","119316070"
"7fNFu3kwUCqnyGGn73iyfKyz2X4SRbHowwwTNrJTTnsS","direct","99430058"
"AZsYK14UkGQwK3pR4bY69vdV1bbA5MTwqWn3ZjriVe72","direct","199860117"
"GCzYMeJ5JmWaMFRL97Dfefn1ruU6YMtX4cogVVK57tAr","direct","109373064"
"9jJZmY7wSwwFAFxi9cMHfJFq99USfBihBARnMJecumX4","direct","100424359"
"BjTG2n9BuKoEPekLPPNFVu9XSnkPzcw1jpSxVyqz3Ebj","direct","139202080"
"qtLoc3GFBa9qoXFGz7kQyf2kh25e39NWxJ3Uy5V5rJN","direct","109373064"
"Hh5L1YJKRwouBhraUAUkSXTwRzs7hstqm6Ne8q1KZ1cQ","direct","104401561"
"AuKDKhkrNXbcwEouatzbMBayS6CSNrMs73dauHbGFyCy","direct","218746129"
"D1bzpYPn9wmYUFV3BiZPh7EMruGi5hiuWuTGtEuZMmsN","direct","589499034"
"21sT5BUD82yVYs7fSnLZy1mWNDPEnsF1X3Brhqw93Uni","direct","109373064"
"84Tdt7qa4fnTJqCezNud4Uy3EgnEeePYP1EVQgd2j3rk","direct","109373064"
"D3KoLpCeBGHs69tAb8ZqRJyvhCvekde1jbArDjVZpHsq","direct","26846115907"
"6sdLrVhMGupP6dJ3ztXrkzBbK8HkoyLvGNaQrRe6hJcF","direct","994300589"
"AUdGhWKYJD4avsbeBvk4q3iyLGUG8H511UekijAY3tKu","direct","109373064"
"DeKg3DbqfV7bdmHzpkc5GY9R78zKWPLqZyn6sh2TYZmv","direct","100324929"
"HtKqvM3soWitmi3uuDi6bEHYJx8WjCriN3y8r8tov1BJ","direct","109373064"
"5oDBSPzvijWDd1ztJJ1JMzAJ8pvFsVYpSoHnF41V7uDB","direct","111361665"
"9bKC3xnN3Vu6ZAEez1nATiG3VCcY3nWczy4bozifEFAo","direct","1000071127"
